accepted, E_tot
85, -575.403000
85, -575.403000
85, -575.403000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
86, -575.364000
87, -575.130000
87, -575.130000
88, -575.169000
88, -575.169000
88, -575.169000
88, -575.169000
88, -575.169000
88, -575.169000
88, -575.169000
88, -575.169000
88, -575.169000
88, -575.169000
89, -574.857000
89, -574.857000
89, -574.857000
89, -574.857000
89, -574.857000
89, -574.857000
90, -574.584000
90, -574.584000
91, -574.350000
91, -574.350000
92, -574.077000
92, -574.077000
92, -574.077000
92, -574.077000
92, -574.077000
92, -574.077000
92, -574.077000
92, -574.077000
93, -574.116000
93, -574.116000
93, -574.116000
94, -574.077000
94, -574.077000
94, -574.077000
94, -574.077000
94, -574.077000
94, -574.077000
94, -574.077000
94, -574.077000
94, -574.077000
94, -574.077000
94, -574.077000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
95, -573.804000
96, -573.804000
96, -573.804000
96, -573.804000
97, -573.882000
97, -573.882000
97, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
98, -573.882000
99, -573.609000
99, -573.609000
99, -573.609000
99, -573.609000
99, -573.609000
99, -573.609000
99, -573.609000
99, -573.609000
99, -573.609000
99, -573.609000
99, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
100, -573.609000
101, -573.609000
101, -573.609000
102, -573.570000
102, -573.570000
102, -573.570000
102, -573.570000
102, -573.570000
102, -573.570000
103, -573.492000
103, -573.492000
103, -573.492000
103, -573.492000
104, -573.492000
104, -573.492000
104, -573.492000
104, -573.492000
104, -573.492000
105, -573.492000
105, -573.492000
105, -573.492000
105, -573.492000
105, -573.492000
105, -573.492000
105, -573.492000
105, -573.492000
105, -573.492000
105, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
106, -573.492000
107, -573.258000
107, -573.258000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
108, -572.985000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
109, -572.712000
110, -572.673000
111, -572.634000
111, -572.634000
111, -572.634000
111, -572.634000
111, -572.634000
111, -572.634000
111, -572.634000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
112, -572.673000
113, -572.478000
114, -572.439000
114, -572.439000
114, -572.439000
114, -572.439000
114, -572.439000
114, -572.439000
114, -572.439000
114, -572.439000
114, -572.439000
115, -572.439000
115, -572.439000
116, -572.478000
116, -572.478000
116, -572.478000
117, -572.478000
117, -572.478000
117, -572.478000
118, -572.361000
118, -572.361000
118, -572.361000
118, -572.361000
118, -572.361000
119, -572.361000
119, -572.361000
119, -572.361000
120, -572.088000
120, -572.088000
120, -572.088000
120, -572.088000
120, -572.088000
121, -571.815000
121, -571.815000
122, -572.127000
122, -572.127000
122, -572.127000
123, -571.932000
123, -571.932000
123, -571.932000
123, -571.932000
123, -571.932000
124, -571.971000
125, -571.932000
125, -571.932000
125, -571.932000
125, -571.932000
125, -571.932000
125, -571.932000
125, -571.932000
125, -571.932000
125, -571.932000
125, -571.932000
126, -572.166000
126, -572.166000
126, -572.166000
126, -572.166000
126, -572.166000
126, -572.166000
126, -572.166000
127, -571.854000
128, -571.698000
128, -571.698000
128, -571.698000
128, -571.698000
128, -571.698000
128, -571.698000
128, -571.698000
128, -571.698000
128, -571.698000
128, -571.698000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
129, -571.620000
130, -571.620000
130, -571.620000
131, -571.620000
131, -571.620000
131, -571.620000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
132, -571.542000
133, -571.581000
133, -571.581000
133, -571.581000
133, -571.581000
133, -571.581000
133, -571.581000
133, -571.581000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
134, -571.308000
135, -571.386000
135, -571.386000
135, -571.386000
135, -571.386000
135, -571.386000
135, -571.386000
135, -571.386000
135, -571.386000
135, -571.386000
136, -571.386000
136, -571.386000
136, -571.386000
136, -571.386000
136, -571.386000
137, -571.386000
137, -571.386000
137, -571.386000
137, -571.386000
138, -571.074000
138, -571.074000
138, -571.074000
138, -571.074000
138, -571.074000
138, -571.074000
138, -571.074000
138, -571.074000
139, -570.762000
139, -570.762000
139, -570.762000
139, -570.762000
139, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
140, -570.762000
141, -570.801000
141, -570.801000
141, -570.801000
141, -570.801000
142, -570.489000
143, -570.333000
143, -570.333000
143, -570.333000
143, -570.333000
144, -570.372000
144, -570.372000
144, -570.372000
144, -570.372000
144, -570.372000
144, -570.372000
144, -570.372000
144, -570.372000
144, -570.372000
145, -570.450000
145, -570.450000
145, -570.450000
146, -570.450000
146, -570.450000
146, -570.450000
146, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
147, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
148, -570.450000
149, -570.255000
149, -570.255000
149, -570.255000
150, -570.333000
151, -570.177000
151, -570.177000
151, -570.177000
151, -570.177000
151, -570.177000
151, -570.177000
151, -570.177000
151, -570.177000
151, -570.177000
152, -570.216000
152, -570.216000
152, -570.216000
152, -570.216000
153, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
154, -570.216000
155, -570.138000
156, -570.138000
156, -570.138000
156, -570.138000
156, -570.138000
156, -570.138000
156, -570.138000
156, -570.138000
156, -570.138000
156, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
157, -570.138000
158, -570.021000
158, -570.021000
159, -569.943000
160, -569.670000
160, -569.670000
160, -569.670000
160, -569.670000
160, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
161, -569.670000
162, -569.670000
162, -569.670000
162, -569.670000
162, -569.670000
162, -569.670000
162, -569.670000
162, -569.670000
163, -569.709000
163, -569.709000
163, -569.709000
163, -569.709000
163, -569.709000
163, -569.709000
163, -569.709000
163, -569.709000
163, -569.709000
163, -569.709000
