its, t_max, delta_t, its_eq
20000, 20, 0.001000, 10000
x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4
2.172766, 1.876991, 2.319816, 5.933942, 1.218452, 13.235696, 2.978861, 5.027589, 10.828094, 1.635409, 8.008127, 1.642015
2.165929, 1.882623, 2.313355, 5.936220, 1.218041, 13.228368, 2.976801, 5.032293, 10.829716, 1.633754, 8.006651, 1.637910
2.159072, 1.888263, 2.306843, 5.938246, 1.217644, 13.221108, 2.974749, 5.037173, 10.831670, 1.632030, 8.005148, 1.633874
2.152206, 1.893908, 2.300283, 5.940023, 1.217249, 13.213919, 2.972715, 5.042232, 10.833955, 1.630240, 8.003620, 1.629912
2.145341, 1.899556, 2.293673, 5.941555, 1.216841, 13.206806, 2.970708, 5.047470, 10.836566, 1.628387, 8.002067, 1.626029
2.138488, 1.905205, 2.287016, 5.942847, 1.216406, 13.199775, 2.968738, 5.052889, 10.839500, 1.626477, 8.000490, 1.622230
2.131659, 1.910851, 2.280312, 5.943904, 1.215928, 13.192828, 2.966816, 5.058488, 10.842750, 1.624514, 7.998892, 1.618521
2.124865, 1.916492, 2.273560, 5.944732, 1.215392, 13.185970, 2.964952, 5.064269, 10.846309, 1.622503, 7.997272, 1.614905
2.118116, 1.922124, 2.266760, 5.945337, 1.214782, 13.179205, 2.963157, 5.070233, 10.850169, 1.620449, 7.995632, 1.611388
2.111424, 1.927742, 2.259912, 5.945726, 1.214083, 13.172535, 2.961442, 5.076381, 10.854318, 1.618357, 7.993973, 1.607974
2.104798, 1.933344, 2.253013, 5.945905, 1.213281, 13.165965, 2.959818, 5.082712, 10.858746, 1.616233, 7.992296, 1.604665
2.098249, 1.938923, 2.246063, 5.945882, 1.212358, 13.159496, 2.958296, 5.089227, 10.863441, 1.614083, 7.990602, 1.601467
2.091787, 1.944477, 2.239060, 5.945665, 1.211301, 13.153132, 2.956887, 5.095927, 10.868388, 1.611914, 7.988892, 1.598382
2.085422, 1.950000, 2.232002, 5.945262, 1.210096, 13.146874, 2.955603, 5.102811, 10.873574, 1.609732, 7.987166, 1.595414
2.079164, 1.955488, 2.224887, 5.944681, 1.208729, 13.140724, 2.954453, 5.109879, 10.878982, 1.607544, 7.985426, 1.592564
2.073022, 1.960937, 2.217712, 5.943931, 1.207187, 13.134685, 2.953448, 5.117129, 10.884597, 1.605356, 7.983672, 1.589835
2.067003, 1.966341, 2.210474, 5.943021, 1.205458, 13.128756, 2.952598, 5.124561, 10.890401, 1.603175, 7.981906, 1.587230
2.061117, 1.971697, 2.203171, 5.941961, 1.203532, 13.122940, 2.951913, 5.132173, 10.896378, 1.601010, 7.980127, 1.584750
2.055372, 1.976999, 2.195800, 5.940760, 1.201400, 13.117237, 2.951401, 5.139961, 10.902509, 1.598866, 7.978336, 1.582397
2.049775, 1.982244, 2.188357, 5.939428, 1.199052, 13.111648, 2.951072, 5.147924, 10.908775, 1.596752, 7.976534, 1.580172
2.044334, 1.987427, 2.180839, 5.937975, 1.196482, 13.106172, 2.950931, 5.156056, 10.915160, 1.594675, 7.974722, 1.578075
2.039054, 1.992544, 2.173244, 5.936411, 1.193684, 13.100810, 2.950987, 5.164354, 10.921642, 1.592642, 7.972899, 1.576107
2.033941, 1.997592, 2.165567, 5.934746, 1.190655, 13.095562, 2.951244, 5.172812, 10.928205, 1.590661, 7.971066, 1.574268
2.029003, 2.002566, 2.157806, 5.932991, 1.187392, 13.090427, 2.951707, 5.181424, 10.934829, 1.588740, 7.969223, 1.572559
2.024242, 2.007463, 2.149958, 5.931157, 1.183894, 13.085406, 2.952381, 5.190180, 10.941495, 1.586886, 7.967371, 1.570980
2.019665, 2.012280, 2.142018, 5.929253, 1.180162, 13.080497, 2.953267, 5.199074, 10.948185, 1.585107, 7.965509, 1.569529
2.015276, 2.017014, 2.133985, 5.927291, 1.176199, 13.075701, 2.954368, 5.208095, 10.954880, 1.583410, 7.963636, 1.568207
2.011077, 2.021661, 2.125856, 5.925281, 1.172008, 13.071017, 2.955683, 5.217232, 10.961563, 1.581802, 7.961754, 1.567011
2.007072, 2.026220, 2.117627, 5.923233, 1.167596, 13.066445, 2.957212, 5.226472, 10.968215, 1.580290, 7.959861, 1.565942
2.003263, 2.030688, 2.109297, 5.921159, 1.162969, 13.061985, 2.958954, 5.235802, 10.974820, 1.578881, 7.957956, 1.564999
1.999654, 2.035064, 2.100865, 5.919067, 1.158136, 13.057636, 2.960904, 5.245207, 10.981359, 1.577582, 7.956039, 1.564179
1.996245, 2.039345, 2.092327, 5.916968, 1.153107, 13.053399, 2.963061, 5.254671, 10.987816, 1.576399, 7.954109, 1.563481
1.993037, 2.043530, 2.083684, 5.914873, 1.147894, 13.049274, 2.965417, 5.264177, 10.994175, 1.575338, 7.952166, 1.562904
1.990032, 2.047619, 2.074935, 5.912790, 1.142510, 13.045261, 2.967967, 5.273705, 11.000420, 1.574404, 7.950207, 1.562446
1.987230, 2.051609, 2.066079, 5.910729, 1.136968, 13.041361, 2.970705, 5.283236, 11.006535, 1.573604, 7.948233, 1.562105
1.984630, 2.055501, 2.057118, 5.908700, 1.131282, 13.037575, 2.973622, 5.292750, 11.012504, 1.572943, 7.946241, 1.561879
1.982232, 2.059294, 2.048051, 5.906710, 1.125470, 13.033903, 2.976709, 5.302226, 11.018314, 1.572424, 7.944230, 1.561766
1.980035, 2.062988, 2.038880, 5.904768, 1.119547, 13.030349, 2.979958, 5.311642, 11.023951, 1.572052, 7.942199, 1.561765
1.978037, 2.066583, 2.029608, 5.902882, 1.113530, 13.026912, 2.983357, 5.320976, 11.029400, 1.571830, 7.940147, 1.561874
1.976238, 2.070079, 2.020237, 5.901060, 1.107438, 13.023595, 2.986897, 5.330203, 11.034650, 1.571763, 7.938072, 1.562089
1.974635, 2.073477, 2.010771, 5.899309, 1.101288, 13.020400, 2.990566, 5.339302, 11.039688, 1.571852, 7.935972, 1.562411
1.973225, 2.076777, 2.001214, 5.897635, 1.095098, 13.017328, 2.994353, 5.348248, 11.044503, 1.572100, 7.933845, 1.562835
1.972007, 2.079980, 1.991570, 5.896046, 1.088888, 13.014383, 2.998247, 5.357018, 11.049085, 1.572509, 7.931690, 1.563362
1.970976, 2.083087, 1.981846, 5.894547, 1.082676, 13.011567, 3.002234, 5.365589, 11.053424, 1.573079, 7.929505, 1.563988
1.970130, 2.086099, 1.972047, 5.893145, 1.076480, 13.008882, 3.006303, 5.373939, 11.057514, 1.573812, 7.927289, 1.564713
1.969465, 2.089016, 1.962182, 5.891844, 1.070319, 13.006331, 3.010442, 5.382046, 11.061345, 1.574707, 7.925039, 1.565534
1.968977, 2.091840, 1.952256, 5.890650, 1.064209, 13.003916, 3.014638, 5.389888, 11.064914, 1.575764, 7.922755, 1.566449
1.968664, 2.094571, 1.942280, 5.889566, 1.058170, 13.001639, 3.018879, 5.397447, 11.068216, 1.576981, 7.920434, 1.567458
1.968520, 2.097210, 1.932261, 5.888598, 1.052217, 12.999504, 3.023153, 5.404703, 11.071248, 1.578358, 7.918075, 1.568560
1.968542, 2.099757, 1.922211, 5.887750, 1.046366, 12.997512, 3.027449, 5.411641, 11.074010, 1.579892, 7.915676, 1.569752
1.968726, 2.102212, 1.912140, 5.887024, 1.040633, 12.995666, 3.031753, 5.418243, 11.076502, 1.581581, 7.913236, 1.571033
1.969067, 2.104577, 1.902059, 5.886425, 1.035034, 12.993966, 3.036055, 5.424496, 11.078726, 1.583421, 7.910755, 1.572404
1.969561, 2.106851, 1.891980, 5.885956, 1.029580, 12.992416, 3.040343, 5.430389, 11.080687, 1.585409, 7.908230, 1.573862
1.970202, 2.109035, 1.881915, 5.885619, 1.024286, 12.991015, 3.044606, 5.435910, 11.082390, 1.587541, 7.905661, 1.575407
1.970986, 2.111127, 1.871878, 5.885417, 1.019163, 12.989766, 3.048833, 5.441052, 11.083843, 1.589812, 7.903047, 1.577039
1.971908, 2.113129, 1.861881, 5.885354, 1.014222, 12.988668, 3.053012, 5.445807, 11.085055, 1.592217, 7.900387, 1.578757
1.972962, 2.115038, 1.851938, 5.885431, 1.009472, 12.987722, 3.057135, 5.450171, 11.086037, 1.594751, 7.897681, 1.580561
1.974142, 2.116856, 1.842064, 5.885652, 1.004923, 12.986928, 3.061191, 5.454141, 11.086801, 1.597408, 7.894929, 1.582450
1.975444, 2.118579, 1.832274, 5.886017, 1.000582, 12.986285, 3.065170, 5.457714, 11.087362, 1.600182, 7.892131, 1.584424
1.976862, 2.120208, 1.822582, 5.886531, 0.996455, 12.985792, 3.069063, 5.460891, 11.087733, 1.603066, 7.889286, 1.586484
1.978389, 2.121741, 1.813003, 5.887195, 0.992549, 12.985447, 3.072861, 5.463673, 11.087932, 1.606054, 7.886396, 1.588629
1.980020, 2.123175, 1.803554, 5.888012, 0.988867, 12.985250, 3.076556, 5.466063, 11.087975, 1.609138, 7.883460, 1.590859
1.981748, 2.124509, 1.794250, 5.888984, 0.985414, 12.985198, 3.080140, 5.468065, 11.087880, 1.612312, 7.880480, 1.593175
1.983568, 2.125740, 1.785106, 5.890114, 0.982192, 12.985287, 3.083606, 5.469684, 11.087666, 1.615567, 7.877456, 1.595576
1.985474, 2.126866, 1.776140, 5.891405, 0.979203, 12.985517, 3.086945, 5.470926, 11.087351, 1.618896, 7.874391, 1.598062
1.987458, 2.127883, 1.767368, 5.892859, 0.976448, 12.985883, 3.090153, 5.471798, 11.086955, 1.622292, 7.871286, 1.600635
1.989514, 2.128789, 1.758805, 5.894479, 0.973928, 12.986382, 3.093223, 5.472307, 11.086496, 1.625745, 7.868143, 1.603293
1.991635, 2.129580, 1.750468, 5.896269, 0.971641, 12.987010, 3.096150, 5.472462, 11.085995, 1.629248, 7.864964, 1.606037
1.993814, 2.130253, 1.742375, 5.898231, 0.969587, 12.987763, 3.098929, 5.472270, 11.085470, 1.632793, 7.861751, 1.608867
1.996045, 2.130803, 1.734540, 5.900369, 0.967764, 12.988638, 3.101556, 5.471742, 11.084939, 1.636372, 7.858509, 1.611782
1.998319, 2.131228, 1.726980, 5.902687, 0.966170, 12.989630, 3.104027, 5.470885, 11.084421, 1.639976, 7.855239, 1.614783
2.000629, 2.131524, 1.719713, 5.905187, 0.964802, 12.990734, 3.106338, 5.469710, 11.083934, 1.643596, 7.851945, 1.617869
2.002967, 2.131686, 1.712753, 5.907874, 0.963657, 12.991947, 3.108489, 5.468226, 11.083493, 1.647225, 7.848632, 1.621039
2.005324, 2.131711, 1.706116, 5.910752, 0.962731, 12.993264, 3.110475, 5.466442, 11.083114, 1.650854, 7.845304, 1.624294
2.007693, 2.131595, 1.699818, 5.913824, 0.962021, 12.994680, 3.112297, 5.464368, 11.082813, 1.654475, 7.841964, 1.627632
2.010064, 2.131335, 1.693875, 5.917093, 0.961523, 12.996191, 3.113953, 5.462013, 11.082604, 1.658080, 7.838619, 1.631053
2.012428, 2.130928, 1.688301, 5.920565, 0.961233, 12.997792, 3.115443, 5.459386, 11.082498, 1.661659, 7.835273, 1.634555
2.014775, 2.130370, 1.683111, 5.924243, 0.961146, 12.999479, 3.116767, 5.456498, 11.082508, 1.665207, 7.831931, 1.638137
2.017095, 2.129660, 1.678318, 5.928130, 0.961257, 13.001249, 3.117925, 5.453356, 11.082644, 1.668713, 7.828601, 1.641798
2.019378, 2.128794, 1.673936, 5.932231, 0.961563, 13.003096, 3.118919, 5.449971, 11.082915, 1.672170, 7.825287, 1.645536
2.021612, 2.127773, 1.669978, 5.936549, 0.962058, 13.005017, 3.119751, 5.446350, 11.083330, 1.675570, 7.821997, 1.649349
2.023787, 2.126594, 1.666455, 5.941088, 0.962737, 13.007008, 3.120422, 5.442504, 11.083896, 1.678906, 7.818737, 1.653236
2.025890, 2.125258, 1.663379, 5.945850, 0.963597, 13.009066, 3.120935, 5.438440, 11.084617, 1.682170, 7.815514, 1.657193
2.027909, 2.123765, 1.660761, 5.950838, 0.964631, 13.011187, 3.121293, 5.434167, 11.085499, 1.685354, 7.812337, 1.661220
2.029832, 2.122118, 1.658609, 5.956055, 0.965836, 13.013368, 3.121499, 5.429694, 11.086545, 1.688450, 7.809212, 1.665313
2.031644, 2.120317, 1.656933, 5.961504, 0.967206, 13.015607, 3.121555, 5.425030, 11.087757, 1.691452, 7.806147, 1.669469
2.033333, 2.118366, 1.655740, 5.967185, 0.968737, 13.017900, 3.121468, 5.420183, 11.089136, 1.694353, 7.803150, 1.673686
2.034884, 2.116270, 1.655035, 5.973100, 0.970423, 13.020246, 3.121239, 5.415162, 11.090682, 1.697145, 7.800229, 1.677961
2.036284, 2.114033, 1.654825, 5.979250, 0.972259, 13.022642, 3.120874, 5.409976, 11.092395, 1.699822, 7.797393, 1.682291
2.037517, 2.111661, 1.655114, 5.985634, 0.974241, 13.025086, 3.120377, 5.404633, 11.094272, 1.702378, 7.794648, 1.686673
2.038569, 2.109162, 1.655904, 5.992252, 0.976362, 13.027577, 3.119753, 5.399143, 11.096310, 1.704806, 7.792004, 1.691104
2.039424, 2.106544, 1.657196, 5.999104, 0.978619, 13.030114, 3.119006, 5.393515, 11.098506, 1.707102, 7.789469, 1.695581
2.040068, 2.103814, 1.658992, 6.006187, 0.981004, 13.032695, 3.118143, 5.387757, 11.100855, 1.709258, 7.787050, 1.700099
2.040486, 2.100983, 1.661291, 6.013498, 0.983513, 13.035321, 3.117167, 5.381880, 11.103352, 1.711270, 7.784755, 1.704657
2.040663, 2.098060, 1.664091, 6.021035, 0.986140, 13.037990, 3.116084, 5.375891, 11.105991, 1.713132, 7.782593, 1.709250
2.040584, 2.095057, 1.667388, 6.028794, 0.988879, 13.040703, 3.114900, 5.369801, 11.108766, 1.714840, 7.780570, 1.713875
2.040235, 2.091984, 1.671179, 6.036769, 0.991722, 13.043459, 3.113619, 5.363619, 11.111669, 1.716389, 7.778694, 1.718529
2.039602, 2.088855, 1.675459, 6.044956, 0.994665, 13.046261, 3.112248, 5.357354, 11.114692, 1.717775, 7.776973, 1.723209
2.038672, 2.085680, 1.680220, 6.053348, 0.997699, 13.049108, 3.110791, 5.351016, 11.117828, 1.718993, 7.775412, 1.727910
2.037433, 2.082472, 1.685456, 6.061939, 1.000819, 13.052003, 3.109253, 5.344614, 11.121068, 1.720041, 7.774018, 1.732629
2.035871, 2.079243, 1.691159, 6.070720, 1.004015, 13.054945, 3.107640, 5.338156, 11.124403, 1.720914, 7.772797, 1.737364
2.033978, 2.076006, 1.697320, 6.079684, 1.007281, 13.057939, 3.105957, 5.331653, 11.127825, 1.721612, 7.771753, 1.742110
2.031743, 2.072772, 1.703929, 6.088822, 1.010608, 13.060986, 3.104210, 5.325113, 11.131324, 1.722131, 7.770892, 1.746865
2.029157, 2.069552, 1.710976, 6.098123, 1.013989, 13.064088, 3.102402, 5.318545, 11.134890, 1.722470, 7.770217, 1.751627
2.026214, 2.066359, 1.718449, 6.107579, 1.017413, 13.067250, 3.100538, 5.311958, 11.138515, 1.722629, 7.769731, 1.756390
2.022908, 2.063202, 1.726337, 6.117178, 1.020872, 13.070473, 3.098625, 5.305361, 11.142188, 1.722606, 7.769438, 1.761154
2.019235, 2.060091, 1.734627, 6.126910, 1.024356, 13.073762, 3.096665, 5.298761, 11.145900, 1.722403, 7.769339, 1.765915
2.015193, 2.057035, 1.743306, 6.136762, 1.027855, 13.077121, 3.094665, 5.292168, 11.149642, 1.722019, 7.769435, 1.770671
2.010779, 2.054042, 1.752362, 6.146723, 1.031359, 13.080553, 3.092627, 5.285589, 11.153403, 1.721458, 7.769727, 1.775418
2.005997, 2.051120, 1.761780, 6.156780, 1.034857, 13.084063, 3.090558, 5.279033, 11.157176, 1.720721, 7.770215, 1.780156
2.000848, 2.048274, 1.771546, 6.166922, 1.038339, 13.087656, 3.088460, 5.272506, 11.160950, 1.719812, 7.770897, 1.784881
1.995336, 2.045509, 1.781644, 6.177134, 1.041793, 13.091337, 3.086338, 5.266017, 11.164718, 1.718735, 7.771771, 1.789591
1.989470, 2.042829, 1.792060, 6.187405, 1.045208, 13.095110, 3.084197, 5.259572, 11.168469, 1.717494, 7.772835, 1.794286
1.983257, 2.040238, 1.802777, 6.197721, 1.048573, 13.098980, 3.082040, 5.253178, 11.172197, 1.716096, 7.774086, 1.798961
1.976706, 2.037735, 1.813780, 6.208068, 1.051875, 13.102953, 3.079873, 5.246843, 11.175893, 1.714547, 7.775520, 1.803617
1.969831, 2.035323, 1.825053, 6.218433, 1.055102, 13.107032, 3.077699, 5.240572, 11.179550, 1.712855, 7.777132, 1.808250
1.962644, 2.033000, 1.836579, 6.228804, 1.058244, 13.111224, 3.075523, 5.234371, 11.183160, 1.711027, 7.778916, 1.812861
1.955161, 2.030765, 1.848339, 6.239167, 1.061288, 13.115532, 3.073349, 5.228247, 11.186718, 1.709073, 7.780867, 1.817446
1.947399, 2.028614, 1.860317, 6.249509, 1.064222, 13.119962, 3.071182, 5.222204, 11.190216, 1.707002, 7.782978, 1.822005
1.939376, 2.026543, 1.872493, 6.259818, 1.067036, 13.124518, 3.069027, 5.216248, 11.193650, 1.704825, 7.785243, 1.826537
1.931112, 2.024549, 1.884849, 6.270080, 1.069717, 13.129203, 3.066889, 5.210385, 11.197014, 1.702554, 7.787654, 1.831039
1.922628, 2.022624, 1.897367, 6.280286, 1.072255, 13.134021, 3.064772, 5.204618, 11.200304, 1.700201, 7.790202, 1.835510
1.913947, 2.020763, 1.910025, 6.290421, 1.074640, 13.138975, 3.062683, 5.198952, 11.203516, 1.697777, 7.792880, 1.839950
1.905091, 2.018958, 1.922804, 6.300477, 1.076861, 13.144068, 3.060627, 5.193392, 11.206646, 1.695297, 7.795679, 1.844356
1.896085, 2.017201, 1.935683, 6.310441, 1.078910, 13.149302, 3.058609, 5.187941, 11.209692, 1.692775, 7.798590, 1.848728
1.886955, 2.015483, 1.948641, 6.320305, 1.080779, 13.154678, 3.056636, 5.182604, 11.212651, 1.690225, 7.801604, 1.853064
1.877726, 2.013796, 1.961656, 6.330058, 1.082458, 13.160197, 3.054714, 5.177383, 11.215523, 1.687661, 7.804712, 1.857362
1.868425, 2.012131, 1.974706, 6.339691, 1.083943, 13.165860, 3.052850, 5.172282, 11.218305, 1.685099, 7.807903, 1.861621
1.859080, 2.010476, 1.987769, 6.349197, 1.085227, 13.171666, 3.051049, 5.167303, 11.220999, 1.682554, 7.811170, 1.865840
1.849717, 2.008823, 2.000822, 6.358568, 1.086306, 13.177613, 3.049321, 5.162450, 11.223603, 1.680043, 7.814502, 1.870016
1.840364, 2.007161, 2.013842, 6.367797, 1.087176, 13.183699, 3.047671, 5.157724, 11.226120, 1.677579, 7.817889, 1.874149
1.831051, 2.005480, 2.026806, 6.376877, 1.087835, 13.189922, 3.046107, 5.153129, 11.228550, 1.675180, 7.821323, 1.878237
1.821804, 2.003770, 2.039691, 6.385803, 1.088283, 13.196278, 3.044637, 5.148664, 11.230896, 1.672860, 7.824794, 1.882277
1.812651, 2.002020, 2.052473, 6.394570, 1.088519, 13.202763, 3.043270, 5.144333, 11.233160, 1.670636, 7.828292, 1.886267
1.803620, 2.000221, 2.065130, 6.403173, 1.088546, 13.209371, 3.042012, 5.140135, 11.235346, 1.668522, 7.831810, 1.890207
1.794738, 1.998363, 2.077636, 6.411609, 1.088365, 13.216097, 3.040873, 5.136073, 11.237457, 1.666533, 7.835337, 1.894094
1.786031, 1.996437, 2.089970, 6.419875, 1.087982, 13.222935, 3.039860, 5.132147, 11.239498, 1.664682, 7.838866, 1.897926
1.777526, 1.994433, 2.102109, 6.427968, 1.087401, 13.229878, 3.038981, 5.128357, 11.241473, 1.662985, 7.842388, 1.901701
1.769247, 1.992345, 2.114028, 6.435885, 1.086629, 13.236918, 3.038245, 5.124703, 11.243387, 1.661454, 7.845895, 1.905417
1.761217, 1.990164, 2.125705, 6.443625, 1.085674, 13.244047, 3.037659, 5.121185, 11.245246, 1.660100, 7.849381, 1.909071
1.753459, 1.987884, 2.137119, 6.451186, 1.084544, 13.251256, 3.037232, 5.117802, 11.247056, 1.658937, 7.852836, 1.912662
1.745995, 1.985498, 2.148248, 6.458567, 1.083249, 13.258536, 3.036971, 5.114554, 11.248822, 1.657974, 7.856254, 1.916186
1.738843, 1.983003, 2.159070, 6.465768, 1.081799, 13.265877, 3.036883, 5.111439, 11.250551, 1.657222, 7.859629, 1.919641
1.732021, 1.980394, 2.169564, 6.472788, 1.080205, 13.273270, 3.036975, 5.108455, 11.252250, 1.656689, 7.862952, 1.923026
1.725545, 1.977669, 2.179712, 6.479626, 1.078479, 13.280703, 3.037254, 5.105601, 11.253923, 1.656383, 7.866218, 1.926336
1.719427, 1.974826, 2.189493, 6.486282, 1.076633, 13.288167, 3.037726, 5.102875, 11.255579, 1.656312, 7.869422, 1.929571
1.713680, 1.971866, 2.198890, 6.492756, 1.074679, 13.295649, 3.038396, 5.100274, 11.257224, 1.656481, 7.872557, 1.932728
1.708312, 1.968788, 2.207885, 6.499048, 1.072631, 13.303139, 3.039269, 5.097795, 11.258864, 1.656893, 7.875619, 1.935804
1.703329, 1.965597, 2.216463, 6.505157, 1.070501, 13.310626, 3.040349, 5.095436, 11.260505, 1.657553, 7.878603, 1.938796
1.698734, 1.962296, 2.224607, 6.511083, 1.068302, 13.318097, 3.041639, 5.093194, 11.262153, 1.658461, 7.881505, 1.941702
1.694528, 1.958891, 2.232304, 6.516826, 1.066047, 13.325541, 3.043143, 5.091064, 11.263814, 1.659619, 7.884323, 1.944519
1.690709, 1.955388, 2.239540, 6.522385, 1.063749, 13.332945, 3.044862, 5.089044, 11.265494, 1.661025, 7.887052, 1.947246
1.687273, 1.951797, 2.246305, 6.527760, 1.061419, 13.340299, 3.046796, 5.087129, 11.267197, 1.662678, 7.889691, 1.949878
1.684213, 1.948126, 2.252586, 6.532950, 1.059071, 13.347590, 3.048946, 5.085316, 11.268927, 1.664574, 7.892237, 1.952415
1.681518, 1.944386, 2.258375, 6.537953, 1.056714, 13.354805, 3.051310, 5.083600, 11.270689, 1.666709, 7.894688, 1.954852
1.679176, 1.940591, 2.263663, 6.542770, 1.054359, 13.361933, 3.053886, 5.081978, 11.272487, 1.669078, 7.897043, 1.957189
1.677173, 1.936753, 2.268442, 6.547399, 1.052017, 13.368963, 3.056672, 5.080445, 11.274323, 1.671674, 7.899301, 1.959422
1.675492, 1.932886, 2.272705, 6.551838, 1.049698, 13.375882, 3.059663, 5.078998, 11.276198, 1.674490, 7.901461, 1.961549
1.674115, 1.929006, 2.276448, 6.556088, 1.047409, 13.382679, 3.062854, 5.077631, 11.278116, 1.677517, 7.903524, 1.963567
1.673022, 1.925128, 2.279667, 6.560145, 1.045158, 13.389343, 3.066239, 5.076342, 11.280075, 1.680747, 7.905490, 1.965475
1.672192, 1.921267, 2.282357, 6.564010, 1.042953, 13.395862, 3.069811, 5.075126, 11.282078, 1.684168, 7.907359, 1.967271
1.671603, 1.917442, 2.284516, 6.567680, 1.040799, 13.402225, 3.073561, 5.073978, 11.284122, 1.687772, 7.909131, 1.968951
1.671232, 1.913667, 2.286144, 6.571155, 1.038702, 13.408424, 3.077482, 5.072896, 11.286206, 1.691545, 7.910809, 1.970515
1.671055, 1.909960, 2.287240, 6.574434, 1.036667, 13.414446, 3.081562, 5.071874, 11.288328, 1.695477, 7.912394, 1.971961
1.671048, 1.906336, 2.287804, 6.577514, 1.034697, 13.420283, 3.085792, 5.070910, 11.290486, 1.699555, 7.913887, 1.973287
1.671189, 1.902812, 2.287838, 6.580396, 1.032796, 13.425925, 3.090160, 5.070000, 11.292676, 1.703766, 7.915290, 1.974492
1.671453, 1.899402, 2.287345, 6.583078, 1.030964, 13.431363, 3.094655, 5.069140, 11.294893, 1.708098, 7.916606, 1.975573
1.671819, 1.896120, 2.286328, 6.585560, 1.029205, 13.436590, 3.099262, 5.068327, 11.297132, 1.712536, 7.917837, 1.976531
1.672263, 1.892981, 2.284793, 6.587842, 1.027518, 13.441597, 3.103970, 5.067558, 11.299388, 1.717067, 7.918985, 1.977365
1.672766, 1.889997, 2.282746, 6.589924, 1.025904, 13.446377, 3.108764, 5.066828, 11.301654, 1.721678, 7.920055, 1.978072
1.673306, 1.887179, 2.280192, 6.591807, 1.024362, 13.450923, 3.113631, 5.066136, 11.303924, 1.726355, 7.921048, 1.978654
1.673865, 1.884538, 2.277142, 6.593490, 1.022892, 13.455229, 3.118555, 5.065478, 11.306191, 1.731083, 7.921968, 1.979110
1.674425, 1.882082, 2.273603, 6.594977, 1.021491, 13.459289, 3.123522, 5.064852, 11.308446, 1.735849, 7.922819, 1.979440
1.674969, 1.879820, 2.269586, 6.596268, 1.020158, 13.463098, 3.128516, 5.064254, 11.310681, 1.740638, 7.923605, 1.979644
1.675484, 1.877758, 2.265102, 6.597365, 1.018891, 13.466652, 3.133522, 5.063683, 11.312887, 1.745437, 7.924329, 1.979723
1.675955, 1.875901, 2.260164, 6.598272, 1.017686, 13.469946, 3.138524, 5.063136, 11.315056, 1.750233, 7.924996, 1.979677
