its, its_eq, delta_t [ps], a_0 [Å], -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.113617, 0.399940, 0.628795, 1.209246, 1.842424, 2.521257, 2.609588, 3.557709, 3.851580, 3.664924, 2.863832, 3.296921, 2.507275, 2.379309, 1.916032, 1.657300, 1.349311, 0.830753, 0.886558, 0.625811, 0.379798, 0.276712, 0.268920, 0.174301, 0.288196, 0.296903, 0.385317, 0.312649, 0.426343, 0.400577, 0.780876, 0.578068, 0.591300, 0.603713, 0.602261, 0.702953, 0.611534, 0.755787, 0.678866, 0.512129, 0.420978, 0.511749, 0.696353, 0.745081, 0.791552, 0.815487, 1.167545, 1.201852, 1.234493, 1.462413, 1.763536, 1.710267, 1.844045, 1.998197, 1.798239, 1.955002, 1.583179, 1.457230, 1.335710, 1.025647, 1.014400, 0.981094, 0.802849, 0.860197, 0.697103, 0.857823, 0.842905, 0.881818, 0.761685, 0.871421, 0.951974, 0.742647, 0.822436, 0.905547, 0.819558, 0.800497, 0.902682, 0.950596, 1.063719, 0.921009, 1.068648, 1.137235, 1.161738, 1.046216, 1.081247, 1.015105, 0.975436, 0.970800, 0.918364, 0.796637, 0.715485, 0.705265, 0.627541, 0.538583, 0.768049, 0.636202, 0.712791, 0.770383, 0.863714, 0.938067, 1.046718, 1.311887, 1.322055, 1.463860, 1.586516, 1.543219, 1.672651, 1.485350, 1.488262, 1.447868, 1.394182, 1.264653, 1.169371, 1.014840, 0.820136, 0.760126, 0.714685
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.113617, 0.436298, 0.663728, 1.142066, 1.777778, 2.552384, 2.699574, 3.528785, 3.767850, 3.664924, 2.994006, 3.322088, 2.336878, 2.426424, 1.984462, 1.657300, 1.327893, 0.851522, 0.785813, 0.684481, 0.398788, 0.276712, 0.197208, 0.244021, 0.271243, 0.313398, 0.369262, 0.328282, 0.411116, 0.400577, 0.751955, 0.620366, 0.550047, 0.617129, 0.602261, 0.702953, 0.636495, 0.780167, 0.583586, 0.558686, 0.466489, 0.500624, 0.696353, 0.766369, 0.801967, 0.754325, 1.107671, 1.192080, 1.339760, 1.471787, 1.708425, 1.674262, 1.932277, 1.980896, 1.721899, 1.996598, 1.623983, 1.481251, 1.335710, 0.971666, 0.976550, 0.966229, 0.905029, 0.788514, 0.725269, 0.816315, 0.958465, 0.794972, 0.748553, 0.864966, 0.958321, 0.786332, 0.828574, 0.887436, 0.813619, 0.742067, 0.931430, 0.950596, 1.091565, 0.915527, 1.101031, 1.110664, 1.161738, 1.102908, 0.989874, 1.010105, 1.059185, 0.922260, 0.918364, 0.787209, 0.738715, 0.719004, 0.586909, 0.583095, 0.728550, 0.657841, 0.699986, 0.761964, 0.892782, 0.929874, 1.066925, 1.295937, 1.310251, 1.452212, 1.544362, 1.581043, 1.695053, 1.474293, 1.477346, 1.462239, 1.379991, 1.243634, 1.193589, 1.031924, 0.830261, 0.736789, 0.721272
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.151489, 0.399940, 0.663728, 1.108476, 1.777778, 2.490131, 2.909540, 3.413087, 3.823670, 3.422392, 3.202285, 3.095582, 2.482933, 2.355751, 2.007272, 1.745690, 1.370729, 0.913828, 0.725365, 0.684481, 0.398788, 0.295160, 0.143424, 0.244021, 0.288196, 0.280409, 0.385317, 0.328282, 0.350210, 0.459922, 0.723033, 0.606267, 0.605052, 0.576881, 0.654632, 0.639048, 0.698896, 0.767977, 0.547856, 0.547047, 0.534756, 0.478374, 0.674592, 0.840878, 0.729061, 0.805293, 1.057776, 1.270250, 1.311051, 1.378043, 1.735981, 1.701266, 1.958747, 1.920345, 1.789757, 1.871811, 1.705590, 1.473244, 1.367139, 0.971666, 0.953839, 0.951364, 0.905029, 0.810018, 0.739352, 0.823233, 0.938072, 0.821694, 0.728854, 0.884331, 0.920242, 0.798813, 0.828574, 0.905547, 0.831435, 0.689479, 0.954428, 0.961913, 1.035873, 0.986796, 1.084839, 1.105350, 1.172205, 1.113215, 0.954340, 1.000104, 1.069038, 0.951384, 0.865749, 0.862631, 0.724777, 0.686946, 0.577880, 0.618703, 0.675884, 0.683808, 0.657304, 0.808271, 0.896934, 0.913489, 1.103297, 1.232137, 1.345663, 1.444446, 1.559691, 1.618867, 1.601713, 1.489036, 1.535566, 1.494574, 1.355159, 1.236627, 1.179750, 1.038758, 0.840386, 0.743457, 0.688337
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041198, 0.039483, 0.189361, 0.399940, 0.558929, 1.142066, 1.842424, 2.396751, 3.029521, 3.268465, 3.712030, 3.557132, 3.098146, 3.171084, 2.628988, 2.308636, 1.893223, 1.789884, 1.370729, 0.934597, 0.745515, 0.664924, 0.398788, 0.332055, 0.143424, 0.226591, 0.305148, 0.280409, 0.321097, 0.343914, 0.350210, 0.504430, 0.694112, 0.634465, 0.591300, 0.590297, 0.680817, 0.575143, 0.698896, 0.816737, 0.524037, 0.547047, 0.546133, 0.456124, 0.663711, 0.787657, 0.812382, 0.866455, 1.037818, 1.211623, 1.330190, 1.481161, 1.607390, 1.674262, 1.985216, 1.946296, 1.806721, 1.871811, 1.656626, 1.545305, 1.327853, 0.963954, 0.946269, 0.929066, 0.905029, 0.838692, 0.732310, 0.857823, 0.910882, 0.841735, 0.656625, 0.884331, 0.958321, 0.792573, 0.828574, 0.905547, 0.825497, 0.677793, 0.960177, 0.995863, 0.991319, 1.008724, 1.111825, 1.068151, 1.182671, 1.118369, 0.964493, 1.005104, 1.118303, 0.922260, 0.851400, 0.881486, 0.720131, 0.673207, 0.546277, 0.636508, 0.658328, 0.718432, 0.657304, 0.778803, 0.926002, 0.909392, 1.099256, 1.200237, 1.377141, 1.428914, 1.590348, 1.652908, 1.504639, 1.518522, 1.546483, 1.516130, 1.294851, 1.296182, 1.162452, 1.025090, 0.823511, 0.773462, 0.685044
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041198, 0.039483, 0.189361, 0.436298, 0.489063, 1.142066, 1.810101, 2.490131, 2.849550, 3.615558, 3.516660, 3.611028, 3.176250, 2.994913, 2.653330, 2.473539, 1.801983, 1.811982, 1.306476, 0.955366, 0.785813, 0.547585, 0.493737, 0.276712, 0.161352, 0.244021, 0.271243, 0.329892, 0.337152, 0.297017, 0.380663, 0.474758, 0.679651, 0.606267, 0.646305, 0.603713, 0.654632, 0.600705, 0.686416, 0.755787, 0.559766, 0.581964, 0.489244, 0.545124, 0.652831, 0.734437, 0.822797, 0.927616, 1.027839, 1.182309, 1.301481, 1.481161, 1.598204, 1.701266, 1.985216, 1.980896, 1.815203, 1.805257, 1.713751, 1.457230, 1.319996, 1.025647, 0.976550, 0.943931, 0.839342, 0.817187, 0.753435, 0.837069, 0.924477, 0.888498, 0.623794, 0.935971, 0.882163, 0.830017, 0.846987, 0.881399, 0.825497, 0.683636, 0.948678, 1.052446, 0.980181, 0.964867, 1.187386, 1.020323, 1.130340, 1.144138, 0.954340, 1.045109, 1.118303, 0.931968, 0.755737, 0.919197, 0.757299, 0.668628, 0.546277, 0.614252, 0.667106, 0.731415, 0.635963, 0.770383, 0.930154, 0.876622, 1.139669, 1.216187, 1.400749, 1.397851, 1.571187, 1.736121, 1.433701, 1.573808, 1.524650, 1.473017, 1.348064, 1.282169, 1.093258, 1.049009, 0.853886, 0.763460, 0.698217
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041198, 0.039483, 0.227233, 0.363581, 0.489063, 1.209246, 1.907071, 2.427877, 2.819555, 3.702332, 3.237560, 3.772716, 3.202285, 2.969746, 2.555960, 2.520654, 1.847603, 1.701495, 1.370729, 0.976134, 0.805962, 0.586698, 0.455758, 0.258265, 0.197208, 0.244021, 0.220385, 0.379376, 0.337152, 0.312649, 0.350210, 0.519267, 0.679651, 0.578068, 0.618803, 0.590297, 0.667724, 0.562362, 0.736337, 0.792357, 0.512127, 0.593604, 0.409600, 0.700874, 0.587548, 0.681217, 0.906118, 0.897036, 0.948007, 1.240936, 1.358899, 1.453038, 1.579834, 1.746273, 1.923454, 1.928995, 1.798239, 1.905087, 1.656626, 1.521285, 1.288568, 1.048782, 0.991690, 0.854741, 0.905029, 0.767009, 0.823849, 0.823233, 0.870096, 0.935261, 0.630360, 0.935971, 0.863123, 0.923628, 0.748785, 0.899510, 0.819558, 0.677793, 0.914181, 1.097712, 0.957904, 1.014207, 1.111825, 1.094722, 1.114641, 1.061677, 1.005103, 1.045109, 1.133082, 0.922260, 0.808351, 0.862631, 0.794467, 0.650309, 0.510160, 0.645410, 0.667106, 0.735743, 0.610354, 0.795642, 0.905239, 0.913489, 1.079049, 1.244100, 1.385010, 1.374553, 1.643998, 1.709644, 1.482238, 1.489036, 1.601064, 1.458646, 1.323231, 1.313698, 1.044823, 1.055843, 0.891012, 0.753459, 0.711391
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041198, 0.039483, 0.265105, 0.327223, 0.454130, 1.175656, 1.939394, 2.521257, 2.879545, 3.470936, 3.628300, 3.314600, 3.332459, 3.020080, 2.750700, 2.214406, 1.893223, 1.767787, 1.477817, 0.913828, 0.805962, 0.567141, 0.455758, 0.239817, 0.215136, 0.244021, 0.203432, 0.412365, 0.288988, 0.328282, 0.365437, 0.459922, 0.708573, 0.563969, 0.660056, 0.576881, 0.680817, 0.536800, 0.773778, 0.707026, 0.547856, 0.593604, 0.432356, 0.656374, 0.663711, 0.670573, 0.906118, 0.886842, 0.948007, 1.250707, 1.301481, 1.499910, 1.506354, 1.746273, 1.976393, 1.911695, 1.883062, 1.888449, 1.640304, 1.457230, 1.319996, 1.048782, 1.014400, 0.817578, 0.926925, 0.788514, 0.788642, 0.843987, 0.883691, 0.881818, 0.722288, 0.877876, 0.837737, 0.898665, 0.840849, 0.833103, 0.831435, 0.683636, 0.965927, 1.035471, 0.985750, 1.052582, 1.084839, 1.084093, 1.093709, 1.046216, 1.035561, 1.015105, 1.162641, 0.931968, 0.827484, 0.801351, 0.808405, 0.677787, 0.510160, 0.627606, 0.645162, 0.709776, 0.665841, 0.795642, 0.888629, 0.917585, 1.091173, 1.248087, 1.385010, 1.436680, 1.563523, 1.713427, 1.452369, 1.533265, 1.608342, 1.458646, 1.319683, 1.331214, 1.027524, 1.055843, 0.891012, 0.740123, 0.731152
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.302978, 0.290865, 0.523996, 1.074886, 1.907071, 2.708017, 2.729569, 3.528785, 3.488750, 3.395444, 3.410564, 3.095582, 2.702015, 2.002389, 2.098512, 1.789884, 1.434982, 0.934597, 0.644769, 0.704037, 0.417778, 0.258265, 0.197208, 0.261452, 0.186480, 0.428860, 0.256878, 0.297017, 0.395890, 0.534103, 0.621809, 0.535771, 0.756314, 0.563465, 0.628446, 0.587924, 0.773778, 0.682646, 0.559766, 0.570325, 0.466489, 0.667499, 0.674592, 0.617353, 0.926948, 0.907229, 0.938028, 1.172538, 1.368469, 1.518659, 1.524724, 1.719269, 1.976393, 1.842493, 1.916991, 2.004917, 1.534215, 1.425203, 1.422139, 1.002512, 1.014400, 0.839876, 0.817446, 0.881701, 0.774559, 0.802479, 0.897286, 0.901859, 0.768251, 0.852056, 0.856777, 0.917387, 0.767198, 0.827066, 0.855191, 0.689479, 0.954428, 1.001521, 0.980181, 1.107404, 1.074045, 1.052208, 1.109408, 1.015293, 1.101553, 1.005104, 1.157714, 0.902844, 0.851400, 0.810778, 0.794467, 0.682367, 0.510160, 0.640959, 0.636384, 0.675153, 0.682914, 0.816691, 0.863714, 0.946260, 1.046718, 1.311887, 1.302382, 1.459977, 1.682320, 1.573478, 1.523307, 1.503779, 1.593787, 1.512537, 1.298398, 1.299685, 1.037903, 1.052426, 0.918012, 0.716786, 0.731152
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.265105, 0.290865, 0.628795, 0.974115, 2.036364, 2.490131, 2.609588, 3.789105, 3.405020, 3.314600, 3.644877, 3.020080, 2.677672, 1.884601, 2.189751, 1.856176, 1.349311, 0.976134, 0.604471, 0.704037, 0.436768, 0.276712, 0.197208, 0.278882, 0.203432, 0.379376, 0.272933, 0.312649, 0.350210, 0.474758, 0.694112, 0.479374, 0.783817, 0.630545, 0.562983, 0.613486, 0.736337, 0.670456, 0.631226, 0.500489, 0.523378, 0.622999, 0.707233, 0.670573, 0.874873, 0.917423, 0.938028, 1.192080, 1.397178, 1.368668, 1.616575, 1.809283, 1.861692, 1.954946, 1.849132, 1.938364, 1.566858, 1.417197, 1.484996, 0.971666, 0.961409, 0.884471, 0.810147, 0.931880, 0.746393, 0.788643, 0.890489, 0.955302, 0.741986, 0.832691, 0.831391, 0.942350, 0.767198, 0.827066, 0.837374, 0.742067, 0.948678, 0.961913, 0.974612, 1.101922, 1.128017, 1.036266, 1.109408, 0.994678, 1.096476, 1.015105, 1.133082, 0.902844, 0.880099, 0.824920, 0.775883, 0.668628, 0.528218, 0.632057, 0.649550, 0.653513, 0.708523, 0.812481, 0.842952, 0.983127, 1.066925, 1.232137, 1.357467, 1.479392, 1.628670, 1.573478, 1.553176, 1.500093, 1.550122, 1.534094, 1.340969, 1.275163, 1.034444, 1.028507, 0.918012, 0.746791, 0.731152
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.227233, 0.327223, 0.628795, 0.873344, 2.036364, 2.552384, 2.759564, 3.702332, 3.321290, 3.287652, 3.514703, 3.171084, 2.555960, 2.120176, 2.075702, 1.922468, 1.327893, 0.976134, 0.584322, 0.743151, 0.417778, 0.276712, 0.161352, 0.296312, 0.271243, 0.313398, 0.305042, 0.250120, 0.380663, 0.519267, 0.636269, 0.507572, 0.797568, 0.563465, 0.602261, 0.613486, 0.698896, 0.670456, 0.714595, 0.500489, 0.477867, 0.634124, 0.718114, 0.670573, 0.791552, 1.009165, 0.948007, 1.152996, 1.435457, 1.312422, 1.616575, 1.827285, 1.835222, 1.920345, 2.010295, 1.888449, 1.517894, 1.457230, 1.398567, 1.010224, 0.961409, 0.921633, 0.780953, 0.931880, 0.739352, 0.816315, 0.890489, 0.915220, 0.833914, 0.748777, 0.831391, 0.936109, 0.797886, 0.802918, 0.837374, 0.718695, 1.000424, 0.944938, 1.008027, 1.096440, 1.079442, 1.062836, 1.093709, 1.035908, 1.096476, 1.025106, 1.083817, 0.907698, 0.884882, 0.815492, 0.794467, 0.654889, 0.541762, 0.623154, 0.649550, 0.662169, 0.704255, 0.799852, 0.834647, 0.979031, 1.107338, 1.172325, 1.388945, 1.452212, 1.693817, 1.535654, 1.590512, 1.503779, 1.513734, 1.555650, 1.383539, 1.177073, 1.048282, 1.049009, 0.914637, 0.750125, 0.750913
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.227233, 0.218149, 0.663728, 1.007705, 2.133333, 2.459004, 2.879545, 3.586634, 3.125920, 3.314600, 3.566773, 3.271754, 2.507275, 2.120176, 2.030082, 1.966663, 1.285058, 1.038441, 0.584322, 0.723594, 0.436768, 0.276712, 0.161352, 0.278882, 0.254290, 0.346387, 0.272933, 0.281384, 0.380663, 0.534103, 0.549505, 0.549870, 0.783817, 0.563465, 0.667724, 0.651829, 0.611534, 0.743596, 0.643136, 0.512129, 0.455111, 0.689749, 0.663711, 0.702505, 0.854042, 0.968391, 0.928049, 1.113911, 1.358899, 1.434289, 1.644130, 1.854290, 1.808753, 1.868444, 1.984849, 1.955002, 1.460769, 1.489258, 1.374996, 1.071917, 0.870567, 0.966229, 0.802849, 0.917543, 0.732310, 0.802479, 0.863298, 0.955302, 0.814215, 0.761686, 0.837737, 0.911146, 0.865400, 0.754622, 0.825497, 0.701165, 1.046421, 0.922304, 1.058150, 1.052582, 1.122620, 1.025637, 1.078010, 1.066831, 1.091400, 1.020106, 1.078891, 0.912552, 0.923147, 0.782495, 0.748007, 0.728163, 0.505645, 0.627606, 0.653939, 0.623218, 0.704255, 0.791432, 0.913544, 0.950356, 1.099256, 1.160362, 1.424357, 1.405617, 1.735970, 1.471353, 1.579311, 1.581179, 1.484623, 1.559243, 1.369349, 1.173570, 1.072500, 1.072928, 0.897762, 0.760126, 0.711391
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.227233, 0.254507, 0.628795, 1.074886, 2.068687, 2.272244, 3.059517, 3.644483, 3.014280, 3.422392, 3.514703, 3.322088, 2.385563, 2.308636, 1.916032, 1.988760, 1.263641, 0.976134, 0.604471, 0.782264, 0.398788, 0.295160, 0.161352, 0.278882, 0.288196, 0.296903, 0.256878, 0.312649, 0.395890, 0.534103, 0.491663, 0.606267, 0.756314, 0.563465, 0.628446, 0.741296, 0.599054, 0.719216, 0.595496, 0.512129, 0.489244, 0.678624, 0.652831, 0.777013, 0.781136, 0.968391, 1.027839, 1.065055, 1.282341, 1.481161, 1.644130, 1.809283, 1.835222, 1.807892, 2.086636, 1.979960, 1.379161, 1.569325, 1.288568, 1.079629, 0.893278, 0.966229, 0.810147, 0.874533, 0.774559, 0.823233, 0.842905, 0.968663, 0.840480, 0.722957, 0.831391, 0.904906, 0.865400, 0.754622, 0.884885, 0.666107, 1.034922, 0.978888, 0.974612, 1.079993, 1.111825, 1.052208, 1.083243, 1.097754, 1.030485, 1.060110, 1.044406, 0.931968, 0.894448, 0.848489, 0.729423, 0.737322, 0.469527, 0.623154, 0.658328, 0.627546, 0.691450, 0.787222, 0.909392, 0.958549, 1.111380, 1.156375, 1.424357, 1.390085, 1.693817, 1.509177, 1.579311, 1.581179, 1.528289, 1.534094, 1.440300, 1.096500, 1.089799, 1.055843, 0.934887, 0.703450, 0.754207
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.265105, 0.218149, 0.663728, 1.041295, 2.036364, 2.365624, 2.969531, 3.702332, 2.902640, 3.503236, 3.514703, 3.271754, 2.385563, 2.332194, 1.916032, 2.010858, 1.349311, 0.913828, 0.644769, 0.723594, 0.417778, 0.258265, 0.179280, 0.244021, 0.372959, 0.214430, 0.272933, 0.343914, 0.395890, 0.504430, 0.491663, 0.648565, 0.687559, 0.643961, 0.562983, 0.792420, 0.624015, 0.682646, 0.547856, 0.558686, 0.512000, 0.667499, 0.674592, 0.755725, 0.791552, 0.927616, 1.067755, 1.065055, 1.244063, 1.537408, 1.607390, 1.773277, 1.888161, 1.781942, 2.137529, 1.921726, 1.411804, 1.537298, 1.249282, 1.125899, 0.915988, 0.951364, 0.810147, 0.845860, 0.802725, 0.857823, 0.788524, 0.988705, 0.847046, 0.684227, 0.875816, 0.879943, 0.877675, 0.724437, 0.896763, 0.730381, 0.948678, 1.029812, 0.930058, 1.112886, 1.068648, 1.105350, 1.072777, 1.082292, 1.066019, 1.100114, 0.985289, 0.956238, 0.856183, 0.848489, 0.710839, 0.737322, 0.496615, 0.614252, 0.689050, 0.614562, 0.674377, 0.778803, 0.917697, 0.946260, 1.095214, 1.212200, 1.420422, 1.390085, 1.732138, 1.501612, 1.527041, 1.573808, 1.542844, 1.494574, 1.465132, 1.114016, 1.096718, 1.045592, 0.907887, 0.726787, 0.731152
